,Name,Author
639,geothermisches-potenzial-spezifische-warmeleitfahigkeit-bis-40-m-bohrpunkte-wfs-2848e837,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
640,geothermisches-potenzial-spezifische-warmeleitfahigkeit-bis-40-m-flachen-wfs-6d816e71,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
641,geothermisches-potenzial-spezifische-warmeleitfahigkeit-bis-40-m-wms-9210187f,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
642,geothermisches-potenzial-spezifische-warmeleitfahigkeit-bis-60-m-bohrpunkte-wfs-c2bc5c06,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
643,geothermisches-potenzial-spezifische-warmeleitfahigkeit-bis-60-m-flachen-wfs-4a2eeed2,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
644,geothermisches-potenzial-spezifische-warmeleitfahigkeit-bis-60-m-wms-19189e1c,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
645,geothermisches-potenzial-spezifische-warmeleitfahigkeit-bis-80-m-bohrpunkte-wfs-0ad520c0,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
646,geothermisches-potenzial-spezifische-warmeleitfahigkeit-bis-80-m-flachen-wfs-f1db97ff,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
647,geothermisches-potenzial-spezifische-warmeleitfahigkeit-bis-80-m-wms-772f7906,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
648,gesamtabfluss-aus-niederschlagen-2001-umweltatlas-wms-c834e24f,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
649,gesamtabfluss-aus-niederschlagen-2005-umweltatlas-wms-c0a0e102,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
650,gesamtabfluss-aus-niederschlagen-2012-umweltatlas-wms-c6eb441b,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
651,gesattigte-wasserdurchlassigkeit-kf-der-boden-2015-umweltatlas-wms-5355f805,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
652,gewasserkarte-atom-0a13b5c9,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
653,gewasserkarte-atom-d040fb30,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
654,gewasserverzeichnis-wfs-353f1716,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
655,gewerbeanzeigen-im-land-berlin-und-brandenburg,Amt für Statistik Berlin-Brandenburg
656,glossar-zu-daten-fur-energyhack-2015,Stromnetz Berlin GmbH
657,grunanlagenbestand-berlin-einschl-der-offentlichen-spielplatze-grunanlagen-wfs-4dc20cc7,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
658,grunanlagenbestand-berlin-einschl-der-offentlichen-spielplatze-spielplatze-wfs-4cf67392,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
659,grunanlagenbestand-berlin-einschliesslich-der-offentlichen-spielplatze-wms-1a1d627a,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
660,grundacher-block-und-blockteilflachen-umweltatlas-wfs-2ca8c175,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
661,grundacher-dachteilflachen-gebaude-umweltatlas-wfs-ad9e620f,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
662,grundacher-dachteilflachen-tiefgaragen-umweltatlas-wfs-d4e8acce,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
663,grundacher-gebaudeflachen-umweltatlas-wfs-41a86500,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
664,grundacher-umweltatlas-wms-b90e4b27,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
665,grundschuleinzugsbereiche-geometrien-in-berlin-2012-mit-demographischen-merkmalen,Amt für Statistik Berlin-Brandenburg
666,grundungen-und-insolvenzen,"Senatsverwaltung für Wirtschaft, Energie und Betriebe"
667,grundwasserabhangige-okosysteme-umweltatlas-wfs-049ad165,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
668,grundwasserabhangige-okosysteme-umweltatlas-wms-c901c5a7,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
669,grundwassergleichen-2011-umweltatlas-wms-9a2b8137,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
670,grundwassergleichen-2012-umweltatlas-wms-4a7b6b64,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
671,grundwassergleichen-2013-umweltatlas-wms-621a0d38,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
672,grundwassergleichen-2014-umweltatlas-wfs-d35fb063,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
673,grundwassergleichen-2014-umweltatlas-wms-85afb442,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
674,grundwassergleichen-2015-umweltatlas-wms-a0ae2dc9,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
675,grundwassergleichen-2016-umweltatlas-wms-96b5efc9,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
676,grundwassergleichen-2017-umweltatlas-wms-62c8b4e3,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
677,grundwassergleichen-des-hauptgrundwasserleiters-2015-umweltatlas-wfs-0471214a,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
678,grundwassergleichen-des-hauptgrundwasserleiters-2016-umweltatlas-wfs-53e97004,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
679,grundwassergleichen-des-hauptgrundwasserleiters-2017-umweltatlas-wfs-cb18256c,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
680,grundwassergleichen-des-panketalgrundwasserleiters-2015-umweltatlas-wfs-43a74a81,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
681,grundwassergleichen-des-panketalgrundwasserleiters-2016-umweltatlas-wfs-14861d95,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
682,grundwassergleichen-des-panketalgrundwasserleiters-2017-umweltatlas-wfs-ef1809ad,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
683,grundwassergute-ammonium-umweltatlas-wfs-e093b460,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
684,grundwassergute-ammonium-umweltatlas-wms-f54e05f9,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
685,grundwassergute-bor-umweltatlas-wfs-24be547a,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
686,grundwassergute-bor-umweltatlas-wms-d09b88e8,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
687,grundwassergute-chemischer-sauerstoffverbrauch-umweltatlas-wfs-3b28d9e9,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
688,grundwassergute-chemischer-sauerstoffverbrauch-umweltatlas-wms-fb59483b,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
689,grundwassergute-chlor-umweltatlas-wfs-73116f3c,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
690,grundwassergute-chlor-umweltatlas-wms-ebf5ab76,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
691,grundwassergute-elektrische-leitfahigkeit-umweltatlas-wfs-49aa05b8,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
692,grundwassergute-elektrische-leitfahigkeit-umweltatlas-wms-08e1c7a8,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
693,grundwassergute-kalium-umweltatlas-wfs-d6133e90,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
694,grundwassergute-kalium-umweltatlas-wms-0395a98e,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
695,grundwassergute-orthophosphat-umweltatlas-wfs-e1bcccd2,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
696,grundwassergute-ortho-phosphat-umweltatlas-wms-d08fd401,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
697,grundwassergute-sulfat-umweltatlas-wfs-b051ea94,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
698,grundwassergute-sulfat-umweltatlas-wms-1b490ec8,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
699,grundwassermessstellen-wfs-2b515158,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
700,grundwassermessstellen-wms-a3dc4bc8,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
701,grundwassertemperatur-100m-unter-gelandeoberflache-2012-umweltatlas-wfs-1cf16569,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
702,grundwassertemperatur-100m-unter-gelandeoberflache-2012-umweltatlas-wms-4f58fea8,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
703,grundwassertemperatur-100m-unter-gelandeoberflache-2015-umweltatlas-wfs-edd0461e,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
704,grundwassertemperatur-100m-unter-gelandeoberflache-2015-umweltatlas-wms-e0083457,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
705,grundwassertemperatur-20m-unter-gelandeoberflache-2010-umweltatlas-wfs-3dfd06f1,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
706,grundwassertemperatur-20m-unter-gelandeoberflache-2010-umweltatlas-wms-d002b230,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
707,grundwassertemperatur-20m-unter-gelandeoberflache-2012-umweltatlas-wfs-d2525f5c,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
708,grundwassertemperatur-20m-unter-gelandeoberflache-2012-umweltatlas-wms-f088b42d,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
709,grundwassertemperatur-20m-unter-gelandeoberflache-2015-umweltatlas-wfs-93ad43ff,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
710,grundwassertemperatur-20m-unter-gelandeoberflache-2015-umweltatlas-wms-7bbd1536,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
711,grundwassertemperatur-40m-unter-gelandeoberflache-2012-umweltatlas-wfs-455e16d4,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
712,grundwassertemperatur-40m-unter-gelandeoberflache-2012-umweltatlas-wms-9206c184,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
713,grundwassertemperatur-40m-unter-gelandeoberflache-2015-umweltatlas-wfs-5265c395,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
714,grundwassertemperatur-40m-unter-gelandeoberflache-2015-umweltatlas-wms-7df9f970,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
715,grundwassertemperatur-60m-unter-gelandeoberflache-2012-umweltatlas-wfs-221aeb92,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
716,grundwassertemperatur-60m-unter-gelandeoberflache-2012-umweltatlas-wms-d16ce935,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
717,grundwassertemperatur-60m-unter-gelandeoberflache-2015-umweltatlas-wfs-9054cd32,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
718,grundwassertemperatur-60m-unter-gelandeoberflache-2015-umweltatlas-wms-35701fdd,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
719,grundwassertemperatur-80m-unter-gelandeoberflache-2012-umweltatlas-wfs-08b99e38,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
720,grundwassertemperatur-80m-unter-gelandeoberflache-2012-umweltatlas-wms-9aed36db,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
721,grundwassertemperatur-80m-unter-gelandeoberflache-2015-umweltatlas-wfs-3e173f6c,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
722,grundwassertemperatur-80m-unter-gelandeoberflache-2015-umweltatlas-wms-d63d44c4,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
723,grundwassertemperatur-bezugshorizont-0m-2010-umweltatlas-wfs-643b3932,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
724,grundwassertemperatur-durchschnittstemperatur-des-grundwassers-0-m-100-m-unter-gelandeoberf-348e9709,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
725,grundwassertemperatur-durchschnittstemperatur-des-grundwassers-0-m-100-m-unter-gelandeoberf-81dc9185,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
726,grundwassertemperatur-durchschnittstemperatur-des-grundwassers-0-m-50-m-unter-gelandeoberfl-8af0ccd0,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
727,grundwassertemperatur-durchschnittstemperatur-des-grundwassers-0-m-50-m-unter-gelandeoberfl-b83af439,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
728,grundwassertemperatur-fur-den-bezugshorizont-0m-nhn-1978-bis-1998-umweltatlas-wms-fb1a162f,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
729,grundwassertemperatur-fur-den-bezugshorizont-0m-nhn-2010-umweltatlas-wms-f96b3e57,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
730,grun-und-freiflachenbestand-2010-umweltatlas-wfs-c5f4ffbf,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
731,grun-und-freiflachenbestand-2010-umweltatlas-wms-74d03248,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
732,grun-und-freiflachenbestand-2015-umweltatlas-wms-db33bf1a,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
733,grunvolumen-block-und-blockteilflachen-umweltatlas-wfs-d19ddd94,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
734,grunvolumen-strassenflachen-umweltatlas-wfs-4723dc34,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
735,grunvolumen-umweltatlas-wms-58af28ba,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
736,gsi_ae_ts1100199014200503,"Senatsverwaltung für Gesundheit, Pflege und Gleichstellung Berlin"
737,gsi_ae_ts2100199014200503,"Senatsverwaltung für Gesundheit, Pflege und Gleichstellung Berlin"
738,gsi_ae_ts3100199014200103,"Senatsverwaltung für Gesundheit, Pflege und Gleichstellung Berlin"
739,gsi_ae_ts4100199014200403,"Senatsverwaltung für Gesundheit, Pflege und Gleichstellung Berlin"
740,gsi_ae_ts6100199014200106,Senatsverwaltung für Gesundheit und Soziales Berlin
741,gsi_ae_ts7100199014200103,Senatsverwaltung für Gesundheit und Soziales Berlin
742,gsi_ae_ts8100199014200403,Senatsverwaltung für Gesundheit und Soziales Berlin
743,gsi_ae_ts9100199014200503,"Senatsverwaltung für Gesundheit, Pflege und Gleichstellung Berlin"
744,gsi_eb_ts1200199014200501,"Senatsverwaltung für Gesundheit, Pflege und Gleichstellung Berlin"
745,gsi_eb_ts3200199014200201,"Senatsverwaltung für Gesundheit, Pflege und Gleichstellung Berlin"
746,gsi_eb_ts4200199014200501,"Senatsverwaltung für Gesundheit, Pflege und Gleichstellung Berlin"
747,gsi_eb_ts6700199014200203,Senatsverwaltung für Gesundheit und Soziales Berlin
748,gsi_eb_ts8200199014200401,Senatsverwaltung für Gesundheit und Soziales Berlin
749,gsi_ez_ts1100299000200912,"Senatsverwaltung für Gesundheit, Pflege und Gleichstellung Berlin"
750,gsi_ez_ts2100299000200912,"Senatsverwaltung für Gesundheit, Pflege und Gleichstellung Berlin"
751,gsi_ez_ts3100299000200912,"Senatsverwaltung für Gesundheit, Pflege und Gleichstellung Berlin"
752,gsi_ez_ts4100299000200912,"Senatsverwaltung für Gesundheit, Pflege und Gleichstellung Berlin"
753,gsi_gesindikator_10_16,Senatsverwaltung für Gesundheit und Soziales Berlin
754,gsi_gesindikator_10_17,Senatsverwaltung für Gesundheit und Soziales Berlin
755,gsi_gesindikator_10_18,Senatsverwaltung für Gesundheit und Soziales Berlin
756,gsi_gesindikator_10_19,Senatsverwaltung für Gesundheit und Soziales Berlin
757,gsi_gesindikator_10_20,Senatsverwaltung für Gesundheit und Soziales Berlin
758,gsi_gesindikator_10_21,Senatsverwaltung für Gesundheit und Soziales Berlin
759,gsi_gesindikator_10_22,Senatsverwaltung für Gesundheit und Soziales Berlin
760,gsi_gesindikator_10_23,Senatsverwaltung für Gesundheit und Soziales Berlin
761,gsi_gesindikator_10_9,Senatsverwaltung für Gesundheit und Soziales Berlin
762,gsi_gesindikator_11_1,"Senatsverwaltung für Gesundheit, Pflege und Gleichstellung Berlin"
763,gsi_gesindikator_11_2,"Senatsverwaltung für Gesundheit, Pflege und Gleichstellung Berlin"
764,gsi_gesindikator_11_3,"Senatsverwaltung für Gesundheit, Pflege und Gleichstellung Berlin"
765,gsi_gesindikator_11_4,Senatsverwaltung für Gesundheit und Soziales Berlin
766,gsi_gesindikator_11_5,Senatsverwaltung für Gesundheit und Soziales Berlin
767,gsi_gesindikator_11_6,Senatsverwaltung für Gesundheit und Soziales Berlin
768,gsi_gesindikator_11_7,Senatsverwaltung für Gesundheit und Soziales Berlin
769,gsi_gesindikator_11_8,Senatsverwaltung für Gesundheit und Soziales Berlin
770,gsi_gesindikator_2_1,Senatsverwaltung für Gesundheit und Soziales Berlin
771,gsi_gesindikator_2_10,Senatsverwaltung für Gesundheit und Soziales Berlin
772,gsi_gesindikator_2_11,Senatsverwaltung für Gesundheit und Soziales Berlin
773,gsi_gesindikator_2_12,Senatsverwaltung für Gesundheit und Soziales Berlin
774,gsi_gesindikator_2_13,Senatsverwaltung für Gesundheit und Soziales Berlin
775,gsi_gesindikator_2_14,Senatsverwaltung für Gesundheit und Soziales Berlin
776,gsi_gesindikator_2_15,Senatsverwaltung für Gesundheit und Soziales Berlin
777,gsi_gesindikator_2_17,Senatsverwaltung für Gesundheit und Soziales Berlin
778,gsi_gesindikator_2_18,Senatsverwaltung für Gesundheit und Soziales Berlin
779,gsi_gesindikator_2_19,Senatsverwaltung für Gesundheit und Soziales Berlin
780,gsi_gesindikator_2_2,Senatsverwaltung für Gesundheit und Soziales Berlin
781,gsi_gesindikator_2_20,Senatsverwaltung für Gesundheit und Soziales Berlin
782,gsi_gesindikator_2_21,Senatsverwaltung für Gesundheit und Soziales Berlin
783,gsi_gesindikator_2_22,Senatsverwaltung für Gesundheit und Soziales Berlin
784,gsi_gesindikator_2_23,Senatsverwaltung für Gesundheit und Soziales Berlin
785,gsi_gesindikator_2_24,Senatsverwaltung für Gesundheit und Soziales Berlin
786,gsi_gesindikator_2_3,Senatsverwaltung für Gesundheit und Soziales Berlin
787,gsi_gesindikator_2_4,Senatsverwaltung für Gesundheit und Soziales Berlin
788,gsi_gesindikator_2_5,Senatsverwaltung für Gesundheit und Soziales Berlin
789,gsi_gesindikator_2_6,Senatsverwaltung für Gesundheit und Soziales Berlin
790,gsi_gesindikator_2_7,Senatsverwaltung für Gesundheit und Soziales Berlin
791,gsi_gesindikator_2_8,Senatsverwaltung für Gesundheit und Soziales Berlin
792,gsi_gesindikator_2_9,Senatsverwaltung für Gesundheit und Soziales Berlin
793,gsi_gesindikator_3_1,Senatsverwaltung für Gesundheit und Soziales Berlin
794,gsi_gesindikator_3_10,Senatsverwaltung für Gesundheit und Soziales Berlin
795,gsi_gesindikator_3_100,Senatsverwaltung für Gesundheit und Soziales Berlin
796,gsi_gesindikator_3_101,Senatsverwaltung für Gesundheit und Soziales Berlin
797,gsi_gesindikator_3_102,Senatsverwaltung für Gesundheit und Soziales Berlin
798,gsi_gesindikator_3_103,"Senatsverwaltung für Gesundheit, Pflege und Gleichstellung Berlin"
799,gsi_gesindikator_3_104,Senatsverwaltung für Gesundheit und Soziales Berlin
800,gsi_gesindikator_3_105,"Senatsverwaltung für Gesundheit, Pflege und Gleichstellung Berlin"
801,gsi_gesindikator_3_107,Senatsverwaltung für Gesundheit und Soziales Berlin
802,gsi_gesindikator_3_108,Senatsverwaltung für Gesundheit und Soziales Berlin
803,gsi_gesindikator_3_109,Senatsverwaltung für Gesundheit und Soziales Berlin
804,gsi_gesindikator_3_11,Senatsverwaltung für Gesundheit und Soziales Berlin
805,gsi_gesindikator_3_110,Senatsverwaltung für Gesundheit und Soziales Berlin
806,gsi_gesindikator_3_111,"Senatsverwaltung für Gesundheit, Pflege und Gleichstellung Berlin"
807,gsi_gesindikator_3_113,Senatsverwaltung für Gesundheit und Soziales Berlin
808,gsi_gesindikator_3_114,Senatsverwaltung für Gesundheit und Soziales Berlin
809,gsi_gesindikator_3_115,Senatsverwaltung für Gesundheit und Soziales Berlin
810,gsi_gesindikator_3_116,Senatsverwaltung für Gesundheit und Soziales Berlin
811,gsi_gesindikator_3_117,Senatsverwaltung für Gesundheit und Soziales Berlin
812,gsi_gesindikator_3_118,Senatsverwaltung für Gesundheit und Soziales Berlin
813,gsi_gesindikator_3_119,Senatsverwaltung für Gesundheit und Soziales Berlin
814,gsi_gesindikator_3_12,Senatsverwaltung für Gesundheit und Soziales Berlin
815,gsi_gesindikator_3_13,Senatsverwaltung für Gesundheit und Soziales Berlin
816,gsi_gesindikator_3_14,Senatsverwaltung für Gesundheit und Soziales Berlin
817,gsi_gesindikator_3_15,Senatsverwaltung für Gesundheit und Soziales Berlin
818,gsi_gesindikator_3_16,Senatsverwaltung für Gesundheit und Soziales Berlin
819,gsi_gesindikator_3_17,Senatsverwaltung für Gesundheit und Soziales Berlin
820,gsi_gesindikator_3_18,Senatsverwaltung für Gesundheit und Soziales Berlin
821,gsi_gesindikator_3_19,Senatsverwaltung für Gesundheit und Soziales Berlin
822,gsi_gesindikator_3_2,Senatsverwaltung für Gesundheit und Soziales Berlin
823,gsi_gesindikator_3_20,Senatsverwaltung für Gesundheit und Soziales Berlin
824,gsi_gesindikator_3_21,Senatsverwaltung für Gesundheit und Soziales Berlin
825,gsi_gesindikator_3_22,Senatsverwaltung für Gesundheit und Soziales Berlin
